Time_Index,h2_BR_AC,h2_BR_AL,h2_BR_AM,h2_BR_AP,h2_BR_BA,h2_BR_CE,h2_BR_DF,h2_BR_ES,h2_BR_GO,h2_BR_MA,h2_BR_MG,h2_BR_MS,h2_BR_MT,h2_BR_PA,h2_BR_PB,h2_BR_PE,h2_BR_PI,h2_BR_PR,h2_BR_RJ,h2_BR_RN,h2_BR_RO,h2_BR_RR,h2_BR_RS,h2_BR_SC,h2_BR_SE,h2_BR_SP,h2_BR_TO
1890,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1891,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1892,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1893,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1894,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1895,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1896,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1897,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1898,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1899,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1900,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1901,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1902,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1903,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1904,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1905,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1906,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1907,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1908,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1909,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1910,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1911,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1912,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1913,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1914,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1915,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1916,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1917,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1918,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1919,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1920,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
1921,0.494143993,4.126870501536492,9.395788920970075,0.496233405,57.02660456754834,10.29873819373152,2.4461009070637507,11.503582704597601,29.48691624252583,9.458109962592191,87.43680316894515,12.445628359813144,29.521193692806605,15.94573481466156,4.248416887397569,25.74010442708222,3.815382755751929,73.11420573859263,53.28997837379464,2.248152586,3.8294269008607924,0.552099394,68.19053752812567,33.903010385070814,4.514282499754674,404.9483990616554,5.922805715306473
